indicator,target,feature,lag_days,horizon_days,spearman_r,spearman_p,pearson_r,pearson_p,n_obs,q_spearman
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,30,120,-0.0101,0.7529266729897152,-0.114,0.0003699303604141005,972,0.8432
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,30,120,0.0759,0.017980000126459495,-0.0536,0.09489168322530135,972,0.0384
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,30,120,-0.0963,0.0026479863419848616,-0.1471,4.1286599213500336e-06,972,0.0067
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,30,120,-0.3764,4.429547378346041e-34,-0.3052,2.1060412860713744e-22,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,30,120,-0.3837,1.8578056978973906e-35,-0.2658,3.476029473277773e-17,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,60,1,0.0291,0.36557732396486464,0.0161,0.6151673667029016,972,0.5062
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,60,1,-0.0097,0.7629121974352221,-0.0131,0.6840278019401882,972,0.8432
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,60,1,-0.0027,0.9334793226327649,-0.0084,0.7937345890583004,972,0.9721
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,60,1,0.0316,0.32532029373817994,0.0002,0.9940525453514651,972,0.4606
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,60,1,-0.0223,0.48777534111525733,-0.0254,0.42946409524783963,972,0.6208
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,60,1,-0.0231,0.47168693173721565,-0.0198,0.537030017584487,972,0.6073
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,60,7,-0.0255,0.4264876472913566,-0.047,0.14313644040547868,972,0.5627
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,60,7,-0.0288,0.3689828312160446,-0.0276,0.3907246341860777,972,0.5081
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,60,7,-0.0165,0.6064663531455964,-0.0156,0.6280217772265374,972,0.7243
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,60,7,-0.0579,0.07133979673967909,-0.0803,0.01227477978395157,972,0.1266
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,60,7,-0.0998,0.0018388341502580318,-0.1088,0.0006786565188362354,972,0.0047
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,60,7,-0.0795,0.013127175740721002,-0.1056,0.0009761532496949025,972,0.0285
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,60,30,-0.0115,0.7207751424451677,-0.069,0.03155798020899776,972,0.8145
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,60,30,-0.0824,0.010132411917676718,-0.0748,0.01961878342550614,972,0.0224
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,60,30,-0.0449,0.1618777695287637,-0.0442,0.16866641967040058,972,0.2666
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,60,30,-0.0754,0.018753354662670016,-0.1399,1.2058095970419075e-05,972,0.0397
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,60,30,-0.2554,6.062852518443062e-16,-0.2782,9.757430140162498e-19,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,60,30,-0.232,2.4351321012270253e-13,-0.2565,4.494670369972167e-16,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,60,60,-0.1009,0.001633611876613245,-0.1421,8.747981580301782e-06,972,0.0042
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,60,60,-0.0669,0.03697726827189748,-0.0817,0.010857214221720295,972,0.0701
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,60,60,0.0201,0.5317841088343584,-0.0292,0.3634177807250677,972,0.6603
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,60,60,-0.21,3.7903521372481824e-11,-0.2529,1.205781102248762e-15,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,60,60,-0.3958,8.40599340429273e-38,-0.3743,1.0912678612177018e-33,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,60,60,-0.388,2.793649853010974e-36,-0.3543,4.027159588973709e-30,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,60,90,-0.0299,0.3510661809862085,-0.0704,0.02820777354368007,972,0.4942
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,60,90,-0.0018,0.9555987343070016,-0.0795,0.013144829799957538,972,0.9789
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,60,90,0.094,0.0033479751848260286,-0.0201,0.5322358351290025,972,0.0082
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,60,90,-0.1508,2.317276280297168e-06,-0.1858,5.36694209875945e-09,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,60,90,-0.3837,1.8631164869502196e-35,-0.3748,9.028713736965046e-34,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,60,90,-0.3568,1.466047699681397e-30,-0.2989,1.6302313440366104e-21,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,60,120,-0.1169,0.000258522583331076,-0.1497,2.770824080131276e-06,972,0.0008
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,60,120,0.0727,0.02333633228588703,-0.0556,0.08310689414233109,972,0.047
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,60,120,0.1491,3.0366905105495717e-06,0.0003,0.9931301284554922,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,60,120,-0.2671,2.408305016462718e-17,-0.258,3.0487564491800824e-16,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,60,120,-0.436,2.296348119385192e-46,-0.3488,3.396697415315529e-29,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,60,120,-0.4085,2.1445073301496758e-40,-0.269,1.430801549802056e-17,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,90,1,-0.006,0.8528094728645932,-0.0073,0.820071152354838,972,0.929
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,90,1,0.0022,0.9453587591576057,-0.0049,0.878378938026148,972,0.9764
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,90,1,0.011,0.7310051271138307,-0.001,0.9755513068842805,972,0.8224
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,90,1,-0.0038,0.9052035309651371,-0.0125,0.69772681485892,972,0.9544
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,90,1,-0.0356,0.2679490125882441,-0.0279,0.3846087890027426,972,0.4043
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,90,1,-0.0318,0.32162498309597637,-0.0291,0.3652936132499945,972,0.4605
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,90,7,0.0458,0.15364512702707447,0.0336,0.29551567880694446,972,0.2564
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,90,7,-0.0014,0.9641489521867695,-0.0093,0.7728869214402788,972,0.9837
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,90,7,0.0131,0.6831881638897108,0.0036,0.9103496841437175,972,0.7826
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,90,7,0.0379,0.23781417313966902,0.0117,0.7153062965991536,972,0.3671
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,90,7,-0.0716,0.025512346245801395,-0.0706,0.027699623983037006,972,0.0502
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,90,7,-0.0571,0.0754019675725615,-0.0708,0.027187965282780432,972,0.1329
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,90,30,0.0378,0.23892976915821298,0.0578,0.07184652625537337,972,0.3671
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,90,30,-0.0468,0.14483618978673032,-0.0571,0.07528260213213105,972,0.2433
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,90,30,0.0131,0.6827258168097963,-0.0127,0.6930842577250708,972,0.7826
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,90,30,-0.0696,0.030071719547964722,-0.0441,0.1692891371827989,972,0.0578
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,90,30,-0.3078,9.000514415791318e-23,-0.302,6.010265995230767e-22,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,90,30,-0.2546,7.497473126452843e-16,-0.2227,2.160440139060729e-12,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,90,60,-0.0197,0.5401848720531514,-0.0336,0.2951455072717568,972,0.6608
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,90,60,0.0231,0.47153422003616985,-0.0264,0.4108266732890793,972,0.6073
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,90,60,0.0928,0.0037643103594934943,0.0188,0.5582697328682089,972,0.009
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,90,60,-0.134,2.7805367116576087e-05,-0.1601,5.218021638523077e-07,972,0.0001
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,90,60,-0.3641,7.892705469785216e-32,-0.3487,3.553604187722385e-29,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,90,60,-0.3358,4.699897202910472e-27,-0.2377,5.952341456319071e-14,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,90,90,-0.0396,0.21776752498893584,-0.0654,0.04142862258503899,972,0.343
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,90,90,0.0897,0.005137229518574851,-0.0263,0.41201434950621546,972,0.0119
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,90,90,0.1504,2.4851366854693263e-06,0.0332,0.3012500704942497,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,90,90,-0.1824,1.0179969616058275e-08,-0.2007,2.721589959190331e-10,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,90,90,-0.3829,2.7147967183501056e-35,-0.3727,2.1140766436755892e-33,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,90,90,-0.3286,6.56186282691866e-26,-0.2568,4.1471391389673353e-16,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,90,120,-0.0259,0.4202175590626968,-0.0768,0.016592345515395693,972,0.5582
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,90,120,0.1665,1.7881604973623026e-07,0.0049,0.8795564136827926,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,90,120,0.1752,3.865746458339006e-08,0.039,0.22444356241701605,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,90,120,-0.174,4.763655144068299e-08,-0.1856,5.536675769251574e-09,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,90,120,-0.4042,1.6450740001096126e-39,-0.3202,1.2944579050152938e-24,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,90,120,-0.3027,4.85627696422372e-22,-0.1563,9.80388402570998e-07,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,120,1,0.0053,0.8678587719358664,0.02,0.5328318446053494,972,0.933
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,120,1,0.0057,0.8589864662347095,-0.0073,0.820714047094593,972,0.929
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,120,1,0.0186,0.5635029507040675,0.0016,0.9595981899767106,972,0.6827
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,120,1,-0.003,0.9264673013117585,0.0073,0.818992572752248,972,0.9688
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,120,1,-0.0448,0.16292661250118112,-0.0415,0.19654951234010098,972,0.2666
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,120,1,-0.0383,0.23310522381723942,-0.0272,0.39692829041682476,972,0.3645
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,120,7,-0.0201,0.5308519921677276,-0.0306,0.3408610388355639,972,0.6603
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,120,7,-0.0005,0.9884069424792254,-0.0102,0.7500046155140171,972,0.9923
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,120,7,0.0262,0.41463189858792426,0.0104,0.7471796134028171,972,0.5558
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,120,7,-0.072,0.024703848697811462,-0.0818,0.010695827485834506,972,0.049
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,120,7,-0.1404,1.1091556604314006e-05,-0.1267,7.483981715665787e-05,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,120,7,-0.1123,0.00045258658417405325,-0.1052,0.0010217250599807803,972,0.0013
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,120,30,-0.0682,0.033583575116223,-0.145,5.620600354618252e-06,972,0.0641
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,120,30,0.0198,0.5379551526994192,-0.0025,0.939002227745841,972,0.6608
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,120,30,0.0413,0.19782121033471192,0.0134,0.6775467936103048,972,0.3155
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,120,30,-0.1669,1.6685028690519266e-07,-0.2587,2.5210616701587085e-16,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,120,30,-0.2882,4.825941794069475e-20,-0.2936,8.941877253818935e-21,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,120,30,-0.2579,3.083461001450489e-16,-0.2052,1.0546235190841618e-10,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,120,60,-0.002,0.9509146307176245,-0.0817,0.010843912013006473,972,0.9781
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,120,60,0.0955,0.002873734635915866,0.0173,0.5894941672518822,972,0.0072
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,120,60,0.122,0.0001365156893154316,0.0589,0.06659829606893945,972,0.0004
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,120,60,-0.1528,1.6997614838064865e-06,-0.2101,3.655597079190547e-11,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,120,60,-0.3507,1.6528895907832818e-29,-0.3177,3.0841412974235183e-24,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,120,60,-0.2935,9.307767003394377e-21,-0.2231,1.995674623386514e-12,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,120,90,-0.1048,0.0010622960849395154,-0.1771,2.716954705488643e-08,972,0.0028
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,120,90,0.1701,9.619292080787896e-08,0.0415,0.19601230023597954,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,120,90,0.1463,4.635629778648477e-06,0.0668,0.03720926876138223,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,120,90,-0.263,7.780314389007446e-17,-0.3141,1.055983295200648e-23,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,120,90,-0.3914,6.255841025111929e-37,-0.373,1.867838762871376e-33,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,120,90,-0.2776,1.1743342407724958e-18,-0.2066,7.891969859380796e-11,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,120,120,0.0581,0.07017504055246654,-0.0593,0.06482217284691844,972,0.1254
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,120,120,0.1909,1.9929147952518735e-09,0.0476,0.1379162603449205,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,120,120,0.155,1.201078619033778e-06,0.0567,0.07705764019141413,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,120,120,-0.0998,0.0018361634377010337,-0.1735,5.177148055700867e-08,972,0.0047
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,120,120,-0.3935,2.374665135053283e-37,-0.3074,1.0036188903603013e-22,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,120,120,-0.2689,1.4430480901877393e-17,-0.1061,0.0009282496169171333,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,180,1,0.0164,0.6106470964183783,0.0093,0.7713387239773372,972,0.7259
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,180,1,0.0212,0.5094274350596791,0.003,0.9253188130541061,972,0.6451
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,180,1,0.0197,0.5393798363554041,0.009,0.7783595903907011,972,0.6608
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,180,1,-0.0001,0.9964848257009269,0.0088,0.7831225666129571,972,0.9965
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,180,1,-0.0326,0.3106510718935992,-0.0269,0.4013125457125038,972,0.4566
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,180,1,-0.0296,0.3572890003343667,-0.0176,0.5840594434845416,972,0.5002
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,180,7,0.0807,0.011877912935226734,0.0667,0.0375192002963564,972,0.026
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,180,7,0.0317,0.32410973680931293,0.0114,0.7216668233074375,972,0.4606
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,180,7,0.0327,0.30870010121828206,0.0305,0.34156810277258126,972,0.4566
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,180,7,0.0192,0.5501015343622327,0.052,0.10518268932710907,972,0.6697
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,180,7,-0.105,0.001039657896989489,-0.065,0.04288596612675113,972,0.0028
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,180,7,-0.0782,0.014778558072043474,-0.0467,0.14590465444834638,972,0.0318
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,180,30,0.0594,0.06426646555587913,0.0194,0.5464896993684423,972,0.1157
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,180,30,0.0325,0.3116746194877684,0.0224,0.48482691997776545,972,0.4566
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,180,30,0.0412,0.19962433548467878,0.0685,0.03269675958518128,972,0.3164
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,180,30,-0.0663,0.03863827046548326,-0.0942,0.0033017516136894048,972,0.0727
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,180,30,-0.2924,1.3121049457686365e-20,-0.2724,5.366598988786861e-18,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,180,30,-0.2502,2.450206283817715e-15,-0.2237,1.7107556786920504e-12,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,180,60,0.0648,0.04343576493547196,0.0261,0.41655713227825986,972,0.0811
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,180,60,0.1234,0.00011445466884086542,0.0937,0.0034661318904057018,972,0.0004
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,180,60,0.0744,0.020293572911918564,0.1003,0.001739964881621177,972,0.0417
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,180,60,-0.0899,0.005036742349881949,-0.0957,0.0028077562240290503,972,0.0118
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,180,60,-0.3669,2.4122047838676584e-32,-0.3024,5.323463944497909e-22,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,180,60,-0.2597,1.9186349278339265e-16,-0.1434,7.208215091808195e-06,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,180,90,0.183,9.10768285517413e-09,0.118,0.00022796494910137354,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,180,90,0.1054,0.0009993354838772688,0.0766,0.016903177725710167,972,0.0028
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,180,90,0.0505,0.1154002134209243,0.0862,0.007167052872369397,972,0.1978
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,180,90,0.0364,0.2564610316364505,0.0009,0.9770130380311739,972,0.3917
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,180,90,-0.3965,6.165406550007251e-38,-0.3368,3.329904890234748e-27,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,180,90,-0.2973,2.7904541544100696e-21,-0.1607,4.7531232330382574e-07,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_dz,180,120,0.1369,1.848260476080183e-05,0.0924,0.003954387807486501,972,0.0001
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma30,180,120,0.1162,0.0002815534596875463,0.0594,0.06421164943695999,972,0.0008
ism_mfg_pmi,yaskawa,ism_mfg_pmi_ma90,180,120,0.0927,0.003807311893744828,0.0723,0.024111618589515993,972,0.0091
ism_mfg_pmi,yaskawa,ism_mfg_pmi_mom21,180,120,-0.0319,0.3209558066037549,-0.0145,0.6515837567567125,972,0.4605
ism_mfg_pmi,yaskawa,ism_mfg_pmi_yoy252,180,120,-0.4555,5.930172435806537e-51,-0.3404,8.652887783624167e-28,972,0.0
ism_mfg_pmi,yaskawa,ism_mfg_pmi_zscore,180,120,-0.4128,2.74116008898149e-41,-0.1956,7.733825090625181e-10,972,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_dz,7,1,0.0519,0.20965781649150625,0.0432,0.29665100595063293,585,0.3002
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_ma30,7,1,-0.019,0.6467244343267295,-0.0399,0.3356576706721667,585,0.7687
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_ma90,7,1,-0.0059,0.8866131199499107,-0.0377,0.3623772222182195,585,0.9388
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_mom21,7,1,0.0132,0.7496673821384822,0.0132,0.7498401214875758,585,0.8626
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_yoy252,7,1,-0.0328,0.4291527646684374,-0.0328,0.428822104959335,585,0.5662
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_zscore,7,1,0.0175,0.6734770991420899,0.015,0.7178497988984653,585,0.7968
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_dz,7,7,0.0598,0.1484329998269755,0.0571,0.16802218084162918,585,0.2267
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_ma30,7,7,-0.0834,0.043848315043526966,-0.1037,0.012080263848266225,585,0.0784
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_ma90,7,7,-0.0529,0.20177533720532978,-0.0979,0.01790632409813631,585,0.2922
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_mom21,7,7,-0.031,0.4549511824113196,-0.0068,0.8702219922952837,585,0.594
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_yoy252,7,7,-0.0729,0.07799071399828221,-0.0791,0.0560046220246077,585,0.1268
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_zscore,7,7,0.0804,0.05204036780189581,0.0365,0.3784089465432108,585,0.0904
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_dz,7,30,-0.0037,0.9294978713121641,0.0627,0.129900368519443,585,0.9561
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_ma30,7,30,-0.159,0.00011257131126837897,-0.2731,1.8173268192465654e-11,585,0.0003
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_ma90,7,30,-0.1375,0.0008553351474918447,-0.256,3.3137698541809555e-10,585,0.0018
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_mom21,7,30,-0.1871,5.221703833217889e-06,-0.1005,0.01503951311667758,585,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_yoy252,7,30,-0.2884,1.142868459492665e-12,-0.2892,9.777372225656432e-13,585,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_zscore,7,30,0.0502,0.22519638031550807,0.0054,0.8969588013712562,585,0.3188
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_dz,7,60,0.0572,0.16738227248951668,0.0995,0.016033093750116318,585,0.2511
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_ma30,7,60,-0.2354,8.341178085725226e-09,-0.3965,1.857815055278422e-23,585,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_ma90,7,60,-0.1968,1.6035339138708226e-06,-0.3702,1.9128804452844698e-20,585,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_mom21,7,60,-0.1539,0.00018677257172369847,-0.0999,0.015681639724837132,585,0.0004
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_yoy252,7,60,-0.325,7.428339759780757e-16,-0.3146,6.6022008548710115e-15,585,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_zscore,7,60,0.0997,0.01580681997518155,0.1111,0.007134359582951681,585,0.0297
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_dz,7,90,0.0249,0.5477185449727234,0.0626,0.13022400100196843,585,0.67
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_ma30,7,90,-0.2897,8.869220129365289e-13,-0.4657,7.853716355624238e-33,585,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_ma90,7,90,-0.2717,2.334008595489003e-11,-0.4311,7.031937490301554e-28,585,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_mom21,7,90,-0.241,3.566458857843403e-09,-0.1698,3.659754460350789e-05,585,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_yoy252,7,90,-0.3987,1.0086532653282939e-23,-0.3814,1.0709393869345677e-21,585,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_zscore,7,90,0.0583,0.15930725429022202,0.1155,0.005142339993005426,585,0.2418
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_dz,7,120,0.0331,0.42376601968142896,0.0546,0.18730936055900996,585,0.562
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_ma30,7,120,-0.3126,1.0012127919369937e-14,-0.4815,2.7269773169356244e-35,585,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_ma90,7,120,-0.3352,7.876063623442534e-17,-0.4419,2.295513201223251e-29,585,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_mom21,7,120,-0.2477,1.253182181247723e-09,-0.2257,3.419793470047069e-08,585,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_yoy252,7,120,-0.5024,9.929769629550633e-39,-0.4822,2.1794006903569665e-35,585,0.0
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_zscore,7,120,-0.002,0.9614558090989949,0.0807,0.05099879970871815,585,0.9727
us_mfg_confidence_oecd,yaskawa,us_mfg_confidence_oecd_dz,14,1,-0.041,0.32229169610926683,-0.04,0.3344821555939298,585,0.439
